two_theta,intensity
28.52,0.7017663
28.54,0.6808689
28.56,0.672632
28.58,0.6758341
28.6,0.686142
28.62,0.6996761
28.64,0.7052961
28.66,0.6913784
28.68,0.6694945
28.7,0.6526619
28.72,0.6421542
28.74,0.6342326
28.76,0.6275617
28.78,0.6232365
28.8,0.6211407
28.82,0.619527
28.84,0.6165909
28.86,0.6130707
28.88,0.6101927
28.9,0.6081612
28.92,0.6067837
28.94,0.6058387
28.96,0.6051657
28.98,0.6046646
29,0.6042836
29.02,0.6039943
29.04,0.6037816
29.06,0.6036388
29.08,0.6035675
29.1,0.6035811
29.12,0.6037143
29.14,0.6040396
29.16,0.6046793
29.18,0.6057824
29.2,0.6074133
29.22,0.6091258
29.24,0.6095605
29.26,0.6082352
29.28,0.6065051
29.3,0.6052279
29.32,0.6044875
29.34,0.6041404
29.36,0.604063
29.38,0.6042134
29.4,0.604486
29.42,0.604915
29.44,0.6055333
29.46,0.6064357
29.48,0.6077995
29.5,0.6099437
29.52,0.6134079
29.54,0.6189571
29.56,0.6272651
29.58,0.6376652
29.6,0.6470911
29.62,0.653285
29.64,0.6557664
29.66,0.6530091
29.68,0.6486861
29.7,0.6455132
29.72,0.6401381
29.74,0.6328
29.76,0.6260151
29.78,0.6196691
29.8,0.6143082
29.82,0.6105892
29.84,0.6082282
29.86,0.6067973
29.88,0.6059964
29.9,0.6056529
29.92,0.6056468
29.94,0.6057552
29.96,0.6055377
29.98,0.6053116
30,0.6053423
30.02,0.6059073
30.04,0.6072923
30.06,0.6098659
30.08,0.6139753
30.1,0.6189797
30.12,0.6219538
30.14,0.6195734
30.16,0.614452
30.18,0.6100581
30.2,0.6072044
30.22,0.6056343
30.24,0.6050178
30.26,0.6051136
30.28,0.6057144
30.3,0.6063575
30.32,0.6061675
30.34,0.6051663
30.36,0.6042044
30.38,0.603659
30.4,0.60351
30.42,0.6035185
30.44,0.6033208
30.46,0.6029101
30.48,0.6025485
30.5,0.6023421
30.52,0.6022915
30.54,0.6023855
30.56,0.6026253
30.58,0.6030128
30.6,0.603485
30.62,0.6038453
30.64,0.604039
30.66,0.6043275
30.68,0.6049432
30.7,0.6060666
30.72,0.6080005
30.74,0.6112064
30.76,0.6162531
30.78,0.6233929
30.8,0.6320029
30.82,0.6401315
30.84,0.642031
30.86,0.6344694
30.88,0.6241816
30.9,0.6162239
30.92,0.6111568
30.94,0.6082159
30.96,0.6066437
30.98,0.6058748
31,0.6057309
31.02,0.6062489
31.04,0.6076518
31.06,0.6102248
31.08,0.6139603
31.1,0.6174006
31.12,0.6173494
31.14,0.613835
31.16,0.6098177
31.18,0.6068074
31.2,0.6049875
31.22,0.6039946
31.24,0.6035016
31.26,0.6031157
31.28,0.6026198
31.3,0.6021294
31.32,0.601751
31.34,0.6014856
31.36,0.601304
31.38,0.6011788
31.4,0.6010914
31.42,0.6010293
31.44,0.6009899
31.46,0.6009691
31.48,0.6009769
31.5,0.6009932
31.52,0.6010312
31.54,0.6010963
31.56,0.6011984
31.58,0.6013352
31.6,0.601582
31.62,0.6019853
31.64,0.6026581
31.66,0.6037645
31.68,0.6054098
31.7,0.6073831
31.72,0.6087613
31.74,0.6091002
31.76,0.6087825
31.78,0.6074367
31.8,0.6055521
31.82,0.6038929
31.84,0.6027822
31.86,0.6021201
31.88,0.6018189
31.9,0.601574
31.92,0.601419
31.94,0.6013209
31.96,0.6012597
31.98,0.6012299
32,0.6012173
32.02,0.6012229
32.04,0.6012448
32.06,0.6012876
32.08,0.6013411
32.1,0.601414
32.12,0.6015083
32.14,0.6016412
32.16,0.6017926
32.18,0.6019852
32.2,0.6022329
32.22,0.602581
32.24,0.6030157
32.26,0.6036224
32.28,0.6045163
32.3,0.6058984
32.32,0.6082603
32.34,0.6121786
32.36,0.6182209
32.38,0.6259552
