two_theta,intensity
33.6,0.0035098
33.62,0.0035
33.64,0.0021722
33.66,-0.0035492
33.68,-0.0018015
33.7,-0.0022506
33.72,0.0065271
33.75,0.006078
33.77,0.0139769
33.79,0.0166034
33.81,0.0302161
33.83,0.0517375
33.85,0.0508511
33.87,0.0473286
33.89,0.0433666
33.91,0.0596156
33.93,0.0446694
33.95,0.0314808
33.97,0.0389424
33.99,0.0222388
34.01,0.0200366
34.03,0.0169557
34.05,0.0103599
34.07,0.0042034
34.09,0.0090311
34.11,0.0125407
34.13,0.0182472
34.15,0.0178025
34.17,0.024827
34.19,0.023943
34.21,0.0169103
34.24,0.0362397
34.26,0.0191016
34.28,0.016902
34.3,0.019096
34.32,0.0173357
34.34,0.0116212
34.36,0.0076641
34.38,0.0133731
34.4,0.0019467
34.42,0.001068
34.44,0.0032648
34.46,-0.0011289
34.48,0.002386
34.5,0.007219
34.52,0.0010678
34.54,-0.0024471
34.56,0.0010678
34.58,0.0054614
34.6,0.0015071
34.62,0.0032675
34.64,0.0094215
34.66,0.0067883
34.68,0.0085487
34.7,0.0024004
34.73,0.001964
34.75,0.0015276
34.77,-0.0006664
34.79,0.0032909
34.81,0.0041725
34.83,0.0134053
34.85,0.0186838
34.87,0.0191292
34.89,0.0222108
34.91,0.0353979
34.93,0.0494637
34.95,0.0564996
34.97,0.065293
34.99,0.0631022
35.01,0.0609114
35.03,0.0613601
35.05,0.0473097
35.07,0.0416073
35.09,0.0271175
35.11,0.0240513
35.13,0.0253787
35.15,0.0108889
35.17,0.0047471
35.19,0.0056352
35.22,0.0034476
35.24,-5.46e-05
35.26,0.0052306
35.28,0.0021677
35.3,0.0070135
35.32,0.0144955
35.34,0.0061602
35.36,0.0092486
35.38,0.0114581
35.4,0.0101528
35.42,0.0044537
35.44,0.0084242
35.46,0.0088798
35.48,0.0062598
35.5,0.0053973
35.52,0.0102466
35.54,0.0102628
35.56,0.0107184
35.58,0.0072197
35.6,0.0050391
35.62,0.005934
35.64,0.0094688
35.66,0.0055342
35.68,0.0007209
35.71,0.0073312
35.73,0.0007605
35.75,0.0038558
35.77,0.0082693
35.79,0.0065316
35.81,0.0179749
35.83,0.0109648
35.85,0.0188967
35.87,0.0255106
35.89,0.0417905
35.91,0.0233604
35.93,0.0247019
35.95,0.0146198
35.97,0.018158
35.99,0.0186207
36.01,0.0129323
36.03,0.0125163
36.05,0.0116644
36.07,0.0134488
36.09,0.0086426
36.11,0.0196537
36.13,0.0262711
36.15,0.0416758
36.17,0.0487326
36.2,0.0593043
36.22,0.0597706
36.24,0.0562825
36.26,0.0506011
36.28,0.0414048
36.3,0.0440714
36.32,0.0274058
36.34,0.0226032
36.36,0.016043
36.38,0.0086042
36.4,0.0191794
36.42,0.0297546
36.44,0.0302243
36.46,0.0324549
36.48,0.0342462
36.5,0.0298863
36.52,0.0294807
36.54,0.0246815
36.56,0.0229578
36.58,0.0207947
36.6,0.0247828
36.62,0.0204229
36.64,0.0239717
36.66,0.0156607
36.69,0.0205308
36.71,0.0117805
36.73,0.0148932
36.75,0.0228388
36.77,0.0176035
36.79,0.0172011
36.81,0.0141626
36.83,0.0150784
36.85,0.0089643
36.87,0.0147163
36.89,0.0187107
36.91,0.0169934
36.93,0.0130793
36.95,0.0109226
36.97,0.018432
36.99,0.0233052
37.01,0.0167548
37.03,0.0220674
37.05,0.0234256
37.07,0.0335741
37.09,0.0322991
37.11,0.0297059
37.13,0.0376576
37.15,0.0363825
37.18,0.0377437
37.2,0.0316356
37.22,0.0307999
37.24,0.0361153
37.26,0.0212199
37.28,0.0173113
37.3,0.0177964
37.32,0.0169633
37.34,0.0148122
37.36,0.0218878
37.38,0.0250091
37.4,0.0158281
37.42,0.0167525
37.44,0.0172376
37.46,0.0159652
37.48,0.0182101
37.5,0.0063953
37.52,0.0134733
37.54,0.0117639
37.56,0.0069789
37.58,0.0057089
37.6,0.014105
37.62,0.0088807
37.64,0.0045351
37.67,0.0045832
37.69,0.0046334
37.71,0.0121529
37.73,0.0056125
37.75,0.0025871
37.77,0.010546
37.79,0.0070812
37.81,0.0106463
37.83,0.0102572
37.85,0.0094286
37.87,0.0055245
37.89,0.0104095
37.91,0.0056284
37.93,0.0043623
37.95,0.013641
37.97,0.0084205
37.99,0.006715
38.01,0.0089638
38.03,0.0107733
38.05,0.0077497
38.07,0.0020899
38.09,0.0060976
38.11,0.0101053
38.13,0.0066438
38.16,0.0080153
38.18,0.0067506
38.2,0.0046071
38.22,0.0090542
38.24,0.0113045
38.26,0.0144335
38.28,0.0109719
38.3,0.0176169
38.32,0.0106415
38.34,0.0146504
38.36,0.012508
38.38,0.0204711
38.4,0.0134957
38.42,0.0095959
38.44,0.0153622
38.46,0.0132199
38.48,0.0084413
38.5,0.0058603
38.52,0.0067943
38.54,0.0059708
38.56,0.0038292
38.58,0.0078387
38.6,0.0017428
38.62,0.0088279
38.65,0.007565
38.67,0.0089384
38.69,0.0076755
38.71,0.0178365
38.73,0.0126197
38.75,0.0100391
38.77,0.009216
38.79,0.0167408
38.81,0.0128421
38.83,0.0155339
38.85,0.0111958
38.87,0.0081758
38.89,0.0073527
38.91,0.0069689
38.93,0.0057064
38.95,0.0048833
38.97,0.0036208
38.99,0.0093881
39.01,0.0081256
39.03,0.0068631
39.05,0.0056006
39.07,0.0069743
39.09,0
39.11,0.0043745
39.13,0.003916
39.16,0.0074119
39.18,0.0056353
39.2,0.0108885
39.22,0.0143843
39.24,0.0148046
39.26,0.0187398
39.28,0.0217962
39.3,0.0151866
39.32,0.0195613
39.34,0.0169062
39.36,0.0177661
39.38,0.0256558
39.4,0.0256369
39.42,0.0163913
39.44,0.0176905
39.46,0.0194291
39.48,0.0180921
39.5,0.0202701
39.52,0.0132217
39.54,0.0211117
39.56,0.0193357
39.58,0.0267865
39.6,0.0192987
39.62,0.0245526
39.65,0.0236553
39.67,0.0152888
39.69,0.0227395
39.71,0.0174486
39.73,0.0169911
39.75,0.0160943
39.77,0.0134401
39.79,0.0186944
39.81,0.0116465
39.83,0.0116284
39.85,0.0133678
39.87,0.0085167
39.89,0.0067412
39.91,0.0124349
39.93,0.0128568
39.95,0.0150362
39.97,0.0115038
39.99,0.0123651
40.01,0.0145444
40.03,0.0154057
40.05,0.0109945
40.07,0.0162495
40.09,0.0074447
40.11,0.0105028
40.14,0.0122435
40.16,0.0170597
40.18,0.0108918
40.2,0.0157081
40.22,0.0218424
40.24,0.0200682
40.26,0.0090672
40.28,0.0178378
40.3,0.0143061
40.32,0.0138499
40.34,0.0098797
40.36,0.0116212
40.38,0.0102871
40.4,0.0085136
40.42,0.0102551
40.44,0.0111179
40.46,0.007587
40.48,0.002738
40.5,0.0053582
40.52,0.0092965
40.54,0.0097208
40.56,0.0079482
40.58,0.0123268
40.6,0.0061606
40.63,0.0083424
40.65,0.0087667
40.67,0.0087516
40.69,0.0003885
40.71,0.0082821
40.73,0.0007977
40.75,-0.0014132
40.77,0.002527
40.79,0.0033917
40.81,0.0077713
40.83,-0.0001514
40.85,0.011258
40.87,0.0006991
40.89,0.0059574
40.91,0.0063827
40.93,0.0046111
40.95,0.006795
40.97,0.0019489
40.99,0.0058902
41.01,0.0049984
41.03,-0.0011657
41.05,0.0036543
41.07,0.00452
41.09,0.0058251
41.12,0.004494
41.14,0.0031629
41.16,0.0066659
41.18,0.0070934
41.2,0.0009304
41.22,0.0004792
41.24,0.0066185
41.26,0.0088034
41.28,0.0083522
41.3,0.0021892
41.32,-0.0008983
41.34,0.0008473
41.36,0.0083059
41.38,0.0056591
41.4,0.0065272
41.42,0.0008047
41.44,0.0047484
41.46,0.0095708
41.48,0.0056058
41.5,0.0007621
41.52,0.0020696
41.54,0.0020589
41.56,0.0064432
41.58,0.0051157
41.61,0.0068638
41.63,0.0081725
41.65,0.0024514
41.67,0.0151837
41.69,0.007705
41.71,0.0019839
41.73,0.0116406
41.75,0.0015257
41.77,0.0067901
41.79,0.0041458
41.81,0.0054559
41.83,-0.000264
41.85,0.0111515
41.87,0.0032348
41.89,0.0076205
41.91,0.0036581
41.93,0.0080437
41.95,0.0106719
41.97,0.0001203
41.99,0.0106584
42.01,0.0093336
42.03,0.0176749
42.05,0.0211831
42.07,0.0176615
42.1,0.033472
42.12,0.0251173
42.14,0.0167626
42.16,0.0193921
42.18,0.0202656
42.2,0.0224571
42.22,0.0105888
42.24,0.0136591
42.26,0.0066239
42.28,0.011891
42.3,0.0048557
42.32,0.0171527
42.34,0.0140718
42.36,0.0149452
42.38,0.0175775
42.4,0.0184523
42.42,0.0188878
42.44,0.0114146
42.46,0.0131681
42.48,0.0197547
42.5,0.0131603
42.52,0.0048084
42.54,0.0083194
42.56,0.0105123
42.59,0.0034799
42.61,0.0091891
42.63,0.0047929
42.65,0.0074266
42.67,0.0065453
42.69,0.0056641
42.71,0.0056616
42.73,0.0118102
42.75,0.0017022
42.77,0.0078508
42.79,0.0025773
42.81,0.0074092
42.83,0.0135592
42.85,0.0069676
42.87,0.0082846
42.89,0.0021323
42.91,0.0003737
42.93,0.0052056
42.95,0.0065226
42.97,0.0030065
42.99,0.0060823
43.01,0.0038858
43.03,0.003886
43.05,0.0056438
43.08,0.0003716
43.1,0.0008112
43.12,0.0021296
43.14,0.0052054
43.16,0.0060844
43.18,0.001691
43.2,0.0148737
43.22,0.0087241
43.24,0.0144375
43.26,0.011803
43.28,0.012244
43.3,0.0135637
43.32,0.0157622
43.34,0.0140063
43.36,0.0175229
43.38,0.0096159
43.4,0.0078614
43.42,0.0078644
43.44,0.0069886
43.46,0.0008404
43.48,0.0056764
43.5,0.0017251
43.52,0.0021674
43.54,0.0012916
43.57,0.0105213
43.59,0.0030551
43.61,0.0039381
43.63,0.0048211
43.65,0.0021892
43.67,0.0026328
43.69,0.0030764
43.71,-0.001313
43.73,-0.0039449
43.75,0.0022105
43.77,0.0057298
43.79,0.0048553
43.81,0.0044215
43.83,0.0035483
43.85,0.004872
43.87,0.0004838
43.89,0.0040043
43.91,0.0075248
43.93,0.0062123
43.95,0.0057785
43.97,0.0022691
43.99,0.0022746
44.01,0.0079932
44.03,0.0088787
44.06,0.0110823
44.08,0.0128466
44.1,0.0154896
44.12,0.0137389
44.14,0.0115489
44.16,0.0159493
44.18,0.0076081
44.2,0.0098118
44.22,0.0076229
44.24,0.0019191
44.26,0.008957
44.28,0.0058894
44.3,-0.0006931
44.32,0.0015117
44.34,0.0041559
44.36,0.0032852
44.38,0.0010963
44.4,0.0085736
44.42,0.0028709
44.44,0.0094706
44.46,0.0050861
44.48,0.0086102
44.5,0.004665
44.52,0.0015986
44.55,0.01391
44.57,0.0051318
44.59,0.0165645
44.61,0.0086651
44.63,0.0095541
44.65,0.0135186
44.67,0.0082565
44.69,0.0152966
44.71,0.0170644
44.73,0.0074086
44.75,0.01357
44.77,0.0069897
44.79,0.0113937
44.81,0.0074496
44.83,0.0105366
44.85,0.003518
44.87,0.0123167
44.89,0.0004651
44.91,0.0061883
44.93,0.0026847
44.95,0.0031354
44.97,0.0035861
44.99,-0.0021143
45.01,0.006245
45.04,0.0044999
45.06,0.0018761
45.08,0.0089183
45.1,0.0058552
45.12,0.0058675
45.14,0.0067587
45.16,0.0041348
45.18,0.0028291
45.2,0.0050383
45.22,0.0059295
45.24,0.0081397
45.26,0.0081531
45.28,0.0020153
45.3,0.0073011
45.32,0.0033602
45.34,0.0095247
45.36,0.0077806
45.38,0.0016429
45.4,0.0091255
45.42,0.0003515
45.44,0.0051989
45.46,0.0034558
45.48,0.0034701
45.5,0.0048026
45.53,0.0052563
45.55,0.0061494
45.57,0.0070425
45.59,0.0061781
45.61,0.009268
45.63,0.0084036
45.65,0.0053433
45.67,0.0088735
45.69,0.0014195
45.71,0.0031923
45.73,0.0058437
45.75,0.0010259
45.77,0.0111467
45.79,0.0089651
45.81,0.0054654
45.83,0.0028445
45.85,0.0046181
45.87,0.0077098
45.89,0.0011355
45.91,-0.0001665
45.93,-0.0005897
45.95,0.0038201
45.97,0.0020788
45.99,0.0042918
46.02,0.0034292
46.04,0.0056422
46.06,0.0074167
46.08,0.0052368
46.1,0.0087687
46.12,0.0008771
46.14,0.0017728
46.16,-0.0008464
46.18,0.0110335
46.2,0.0013844
46.22,0.0053557
46.24,0.0058121
46.26,0.0009969
46.28,0.0071658
46.3,0.0014718
46.32,0.0085195
46.34,0.0146884
46.36,0.0173424
46.38,0.0204358
46.4,0.0164993
46.42,0.0178352
46.44,0.0108231
46.46,0.0134778
46.48,0.013057
46.51,0.0130755
46.53,0.011776
46.55,0.0095977
46.57,0.0052226
46.59,0.0056805
46.61,-0.0026489
46.63,0.0065963
46.65,0.0048574
46.67,0.008831
46.69,0.0026991
46.71,0.007112
46.73,0.0022982
46.75,0.0049537
46.77,0.0054123
46.79,0.0032347
46.81,0.0019359
46.83,0.0010764
46.85,0.0024137
46.87,0.0050699
46.89,0.0028929
46.91,0.0046703
46.93,0.0090839
46.95,0.0020739
46.97,-0.0005424
47,-8.31e-05
47.02,0.0034518
47.04,0.0021536
47.06,0.0008554
47.08,0.0043909
47.1,0.0026539
47.12,0.0031138
47.14,0.0022556
47.16,0.0018367
47.18,0.0036147
47.2,0.0040746
47.22,0.002777
47.24,-0.000278
47.26,0.0028181
47.28,0.0107477
47.3,0.0054964
47.32,0.0024419
47.34,0.0007055
47.36,0.0016053
47.38,0.0016264
47.4,0.0016474
47.42,-0.0005284
47.44,0.0087194
47.46,0.00215
47.49,0.0048077
47.51,0.0021931
47.53,0.0052902
47.55,0.0031149
47.57,0.0044546
47.59,0.0084304
47.61,0.0080126
47.63,0.0071555
47.65,0.0124494
47.67,0.0050017
47.69,0.0054631
47.71,0.0116362
47.73,0.0081432
47.75,0.0046503
47.77,0.005551
47.79,0.0086485
47.81,0.0077918
47.83,0.0047382
47.85,0.0051995
47.87,0.003464
47.89,0.0070013
47.91,0.0030693
47.93,0.0044098
47.95,0.0017959
47.97,0.00753
48,0.0057949
48.02,0.008014
48.04,0.0018852
48.06,0.0049831
48.08,0.0054448
48.1,0.0089824
48.12,0.0037326
48.14,0.001119
48.16,0.0007023
48.18,0.0059973
48.2,-0.0001312
48.22,0.0073607
48.24,0.0038684
48.26,0.0030122
48.28,0.0034742
48.3,0.0087695
48.32,0.0043986
48.34,0.0079364
48.36,0.0070805
48.38,0.006664
48.4,0.0053687
48.42,0.0062703
48.44,0.0098081
48.46,0.0168608
48.49,0.0094144
48.51,0.0120736
48.53,0.0107785
48.55,0.0116802
48.57,0.0108245
48.59,0.0126049
48.61,0.0121885
48.63,0.0100147
48.65,0.0091589
48.67,0.0069851
48.69,0.0074474
48.71,0.0101067
48.73,0.0048573
48.75,0.0070772
48.77,0.0106152
48.79,0.0097596
48.81,0.0062677
48.83,0.0089269
48.85,0.0067532
48.87,0.0098518
48.89,0.0072387
48.91,0.0085798
48.93,0.0042092
48.95,0.005111
48.98,0.0068915
49,0.0007634
49.02,0.0060589
49.04,0.0012489
49.06,0.0047869
49.08,0.0061281
49.1,0
49.12,0.0022056
49.14,0.0035325
49.16,0.0066169
49.18,0.0013533
49.2,0.0061951
49.22,0.0044464
49.24,0.0044552
49.26,0.0066608
49.28,0.003594
49.3,0.0036028
49.32,0.0066872
49.34,0.0018629
49.36,-0.0003251
49.38,0.0027592
49.4,0.0036467
49.42,0.0040949
49.44,0.0027856
49.47,0.0027944
49.49,0.005
49.51,0.0014938
49.53,0.0028207
49.55,0.0116169
49.57,0.0089895
49.59,0.001529
49.61,0.0068102
49.63,0.0059402
49.65,0.0055097
49.67,0.0107909
49.69,0.006406
49.71,0.0042179
49.73,0.0037873
49.75,0.0046749
49.77,0.0073199
49.79,0.0099649
49.81,0.00558
49.83,0.0077856
49.85,0.0099912
49.87,0.0113181
49.89,0.0135237
49.91,0.0113357
49.93,0.0095958
49.96,0.0069772
49.98,0.0105097
50,0.0171178
50.02,0.0136204
